"Set","Song","Date"
"Set 1","Possum",1987-10-14
"Set 2","David Bowie",1987-10-14
"Set 2","AC/DC Bag",1987-10-14
"Set 2","Divided Sky",1987-10-14
"Set 2","McGrupp and the Watchful Hosemasters",1987-10-14
"Set 2","Clod",1987-10-14
"Set 2","Makisupa Policeman",1987-10-14
"Set 1","Jam",1987-10-31
"Set 1","Whipping Post",1987-10-31
"Set 1","Sneakin' Sally Through the Alley",1987-10-31
"Set 1","Back Porch Boogie Blues",1987-10-31
"Set 1","Halley's Comet",1987-10-31
"Set 1","Light Up Or Leave Me Alone",1987-10-31
"Set 1","Love You",1987-10-31
"Set 1","AC/DC Bag",1987-10-31
"Set 1","Possum",1987-10-31
"Set 1","You Enjoy Myself",1987-10-31
"Set 1","Big Black Furry Creature from Mars",1987-10-31
"Set 2","The Man Who Stepped Into Yesterday",1987-10-31
"Set 2","Avenu Malkenu",1987-10-31
"Set 2","The Man Who Stepped Into Yesterday",1987-10-31
"Set 2","Peaches en Regalia",1987-10-31
"Set 2","Take the 'A' Train",1987-10-31
"Set 2","Timber (Jerry The Mule)",1987-10-31
"Set 2","The Chase",1987-10-31
"Set 2","I Am Hydrogen",1987-10-31
"Set 2","Who Do? We Do!",1987-10-31
"Set 2","Fee",1987-10-31
"Set 2","Divided Sky",1987-10-31
"Set 2","McGrupp and the Watchful Hosemasters",1987-10-31
"Set 2","Who Do? We Do!",1987-10-31
"Set 2","Clod",1987-10-31
"Set 2","Alumni Blues",1987-10-31
"Set 2","Letter to Jimmy Page",1987-10-31
"Set 2","Alumni Blues",1987-10-31
"Set 2","Fluffhead",1987-10-31
"Set 2","David Bowie",1987-10-31
"Set 1","Slave to the Traffic Light",1987-11-18
"Set 1","The Man Who Stepped Into Yesterday",1987-11-18
"Set 1","Avenu Malkenu",1987-11-18
"Set 1","The Man Who Stepped Into Yesterday",1987-11-18
"Set 1","Flat Fee",1987-11-18
"Set 1","Wilson",1987-11-18
"Set 1","Peaches en Regalia",1987-11-18
"Set 1","Take the 'A' Train",1987-11-18
"Set 1","Golgi Apparatus",1987-11-18
"Set 1","Divided Sky",1987-11-18
"Set 1","Alumni Blues",1987-11-18
"Set 1","Letter to Jimmy Page",1987-11-18
"Set 1","Alumni Blues",1987-11-18
"Set 1","Good Times Bad Times",1987-11-18
"Set 2","I Didn't Know",1987-11-18
"Set 2","You Enjoy Myself",1987-11-18
"Set 2","Fluffhead",1987-11-18
"Set 2","AC/DC Bag",1987-11-18
"Set 1","McGrupp and the Watchful Hosemasters",1987-11-19
"Set 1","Sparks",1987-11-19
"Set 1","Funky Bitch",1987-11-19
"Set 1","You Enjoy Myself",1987-11-19
"Set 1","Sneakin' Sally Through the Alley",1987-11-19
"Set 1","Harry Hood",1987-11-19
"Set 1","Fire",1987-11-19
"Set 2","Timber (Jerry The Mule)",1987-11-19
"Set 2","Fluffhead",1987-11-19
"Set 2","I Didn't Know",1987-11-19
"Set 2","Fee",1987-11-19
"Set 2","Corinna",1987-11-19
"Set 2","Alumni Blues",1987-11-19
"Set 2","Letter to Jimmy Page",1987-11-19
"Set 2","Alumni Blues",1987-11-19
"Set 3","Jam",1987-11-19
"Set 3","Suzy Greenberg",1987-11-19
"Set 3","Possum",1987-11-19
"Set 3","Divided Sky",1987-11-19
"Set 3","Big Black Furry Creature from Mars",1987-11-19
"Set 3","Dinner and a Movie",1987-11-19
"Set 3","The Ballad of Curtis Loew",1987-11-19
"Set 3","Whipping Post",1987-11-19
"Set 3","Harpua",1987-11-19
"Set 3","Take the 'A' Train",1987-11-19
"Set 3","Camel Walk",1987-11-19
"Set 3","La Grange",1987-11-19
"Set 3","Bike",1987-11-19
"Set 3","Slave to the Traffic Light",1987-11-19
"Set 1","Funky Bitch",1988-01-27
"Set 1","Mustang Sally",1988-01-27
"Set 1","AC/DC Bag",1988-01-27
"Set 1","Possum",1988-01-27
"Set 1","Jesus Just Left Chicago",1988-01-27
"Set 1","Sneakin' Sally Through the Alley",1988-01-27
"Set 1","Alumni Blues",1988-01-27
"Set 1","Letter to Jimmy Page",1988-01-27
"Set 1","Alumni Blues",1988-01-27
"Set 1","Take the 'A' Train",1988-01-27
"Set 1","Good Times Bad Times",1988-01-27
"Set 2","Wilson",1988-01-27
"Set 2","Slave to the Traffic Light",1988-01-27
"Set 2","Corinna",1988-01-27
"Set 2","Fire",1988-01-27
"Set 2","Fluffhead",1988-01-27
"Set 2","Divided Sky",1988-01-27
"Set 2","The Ballad of Curtis Loew",1988-01-27
"Set 2","You Enjoy Myself",1988-01-27
"Set 2","The Sloth",1988-01-27
"Set 2","Whipping Post",1988-01-27
"Set 3","Fee",1988-01-27
"Set 3","The Lizards",1988-01-27
"Set 3","Suzy Greenberg",1988-01-27
"Set 3","Golgi Apparatus",1988-01-27
"Set 3","Bike",1988-01-27
"Set 3","Big Black Furry Creature from Mars",1988-01-27
"Set 3","Camel Walk",1988-01-27
"Set 3","Harry Hood",1988-01-27
"Set 1","David Bowie",1988-02-03
"Set 2","Sympathy for the Devil",1988-02-03
"Set 2","Fee",1988-02-03
"Set 2","Run Like an Antelope",1988-02-03
"Set 2","AC/DC Bag",1988-02-03
"Set 2","Possum",1988-02-03
"Set 1","Fire",1988-02-07
"Set 1","McGrupp and the Watchful Hosemasters",1988-02-07
"Set 1","Shaggy Dog",1988-02-07
"Set 1","Golgi Apparatus",1988-02-07
"Set 1","Alumni Blues",1988-02-07
"Set 1","Letter to Jimmy Page",1988-02-07
"Set 1","Alumni Blues",1988-02-07
"Set 1","Peaches en Regalia",1988-02-07
"Set 1","Phase Dance",1988-02-07
"Set 1","Dear Mrs. Reagan",1988-02-07
"Set 1","I Didn't Know",1988-02-07
"Set 1","David Bowie",1988-02-07
"Set 2","Happy Birthday to You",1988-02-07
"Set 2","AC/DC Bag",1988-02-07
"Set 2","Timber (Jerry The Mule)",1988-02-07
"Set 2","Flat Fee",1988-02-07
"Set 2","Fee",1988-02-07
"Set 2","Possum",1988-02-07
"Set 2","The Lizards",1988-02-07
"Set 2","Fly Famous Mockingbird",1988-02-07
"Set 2","Whipping Post",1988-02-07
"Set 3","Suzy Greenberg",1988-02-07
"Set 3","The Man Who Stepped Into Yesterday",1988-02-07
"Set 3","Avenu Malkenu",1988-02-07
"Set 3","The Man Who Stepped Into Yesterday",1988-02-07
"Set 3","Clod",1988-02-07
"Set 3","Bundle of Joy",1988-02-07
"Set 3","The Curtain With",1988-02-07
"Set 3","The Ballad of Curtis Loew",1988-02-07
"Set 3","Good Times Bad Times",1988-02-07
"Set 1","Slave to the Traffic Light",1988-02-08
"Set 1","Funky Bitch",1988-02-08
"Set 1","Take the 'A' Train",1988-02-08
"Set 1","Golgi Apparatus",1988-02-08
"Set 1","Phase Dance",1988-02-08
"Set 1","Fire",1988-02-08
"Set 1","You Enjoy Myself",1988-02-08
"Set 2","Fluffhead",1988-02-08
"Set 2","Wilson",1988-02-08
"Set 2","Peaches en Regalia",1988-02-08
"Set 2","Divided Sky",1988-02-08
"Set 2","The Lizards",1988-02-08
"Set 2","Run Like an Antelope",1988-02-08
"Set 3","The Sloth",1988-02-08
"Set 3","Flat Fee",1988-02-08
"Set 3","Dinner and a Movie",1988-02-08
"Set 3","Alumni Blues",1988-02-08
"Set 3","Letter to Jimmy Page",1988-02-08
"Set 3","Alumni Blues",1988-02-08
"Set 3","Harry Hood",1988-02-08
"Set 3","Bike",1988-02-08
"Set 3","Fee",1988-02-08
"Set 3","Jesus Just Left Chicago",1988-02-08
"Set 3","Big Black Furry Creature from Mars",1988-02-08
"Set 1","Funky Bitch",1988-02-20
"Set 1","Golgi Apparatus",1988-02-20
"Set 1","Peaches en Regalia",1988-02-20
"Set 1","Take the 'A' Train",1988-02-20
"Set 1","Possum",1988-02-20
"Set 1","Phase Dance",1988-02-20
"Set 1","Good Times Bad Times",1988-02-20
"Set 1","Skin It Back",1988-02-20
"Set 1","David Bowie",1988-02-20
"Set 2","Wilson",1988-02-20
"Set 2","I Didn't Know",1988-02-20
"Set 2","Fluffhead",1988-02-20
"Set 2","Fire",1988-02-20
"Set 2","Fee",1988-02-20
"Set 2","You Enjoy Myself",1988-02-20
"Set 2","Divided Sky",1988-02-20
"Set 2","AC/DC Bag",1988-02-20
"Set 2","Whipping Post",1988-02-20
"Set 2","Slave to the Traffic Light",1988-02-20
"Encore","Big Black Furry Creature from Mars",1988-02-20
"Set 1","Funky Bitch",1988-02-24
"Set 1","Fluffhead",1988-02-24
"Set 1","The Curtain",1988-02-24
"Set 1","You Enjoy Myself",1988-02-24
"Set 1","I Didn't Know",1988-02-24
"Set 1","The Lizards",1988-02-24
"Set 1","Wilson",1988-02-24
"Set 1","Peaches en Regalia",1988-02-24
"Set 1","Golgi Apparatus",1988-02-24
"Set 1","Slave to the Traffic Light",1988-02-24
"Set 1","Corinna",1988-02-24
"Set 1","Fee",1988-02-24
"Set 1","David Bowie",1988-02-24
"Set 2","Mustang Sally",1988-02-24
"Set 2","Sneakin' Sally Through the Alley",1988-02-24
"Set 2","Sanity",1988-02-24
"Set 2","La Grange",1988-02-24
"Set 2","Harry Hood",1988-02-24
"Set 1","The Curtain",1988-02-26
"Set 1","Suzy Greenberg",1988-02-26
"Set 1","You Enjoy Myself",1988-02-26
"Set 1","The Man Who Stepped Into Yesterday",1988-02-26
"Set 1","Avenu Malkenu",1988-02-26
"Set 1","The Man Who Stepped Into Yesterday",1988-02-26
"Set 1","AC/DC Bag",1988-02-26
"Set 1","Possum",1988-02-26
"Set 1","Phase Dance",1988-02-26
"Set 1","Good Times Bad Times",1988-02-26
"Set 2","Fluffhead",1988-02-26
"Set 2","I Didn't Know",1988-02-26
"Set 2","Golgi Apparatus",1988-02-26
"Set 2","The Lizards",1988-02-26
"Set 2","David Bowie",1988-02-26
"Set 2","The Ballad of Curtis Loew",1988-02-26
"Set 2","Fee",1988-02-26
"Set 2","McGrupp and the Watchful Hosemasters",1988-02-26
"Set 2","Dear Mrs. Reagan",1988-02-26
"Set 2","Makisupa Policeman",1988-02-26
"Set 2","Alumni Blues",1988-02-26
"Set 2","Letter to Jimmy Page",1988-02-26
"Set 2","Alumni Blues",1988-02-26
"Set 2","Whipping Post",1988-02-26
"Set 1","The Chicken",1988-03-11
"Set 1","Funky Bitch",1988-03-11
"Set 1","Sneakin' Sally Through the Alley",1988-03-11
"Set 1","Take the 'A' Train",1988-03-11
"Set 1","You Enjoy Myself",1988-03-11
"Set 1","Wilson",1988-03-11
"Set 1","Golgi Apparatus",1988-03-11
"Set 1","Slave to the Traffic Light",1988-03-11
"Set 1","Flat Fee",1988-03-11
"Set 1","Corinna",1988-03-11
"Set 1","The Lizards",1988-03-11
"Set 1","David Bowie",1988-03-11
"Set 2","Fluffhead",1988-03-11
"Set 2","Dinner and a Movie",1988-03-11
"Set 2","Harry Hood",1988-03-11
"Set 2","The Ballad of Curtis Loew",1988-03-11
"Set 2","Harpua",1988-03-11
"Set 2","AC/DC Bag",1988-03-11
"Set 2","Alumni Blues",1988-03-11
"Set 2","Run Like an Antelope",1988-03-11
"Set 1","Jump Monk",1988-03-12
"Set 1","McGrupp and the Watchful Hosemasters",1988-03-12
"Set 1","The Lizards",1988-03-12
"Set 1","Tela",1988-03-12
"Set 1","Wilson",1988-03-12
"Set 1","AC/DC Bag",1988-03-12
"Set 1","Colonel Forbin's Ascent",1988-03-12
"Set 1","Fly Famous Mockingbird",1988-03-12
"Set 1","The Sloth",1988-03-12
"Set 1","Possum",1988-03-12
"Set 1","Run Like an Antelope",1988-03-12
"Set 1","Suzy Greenberg",1988-03-21
"Set 1","Golgi Apparatus",1988-03-21
"Set 1","McGrupp and the Watchful Hosemasters",1988-03-21
"Set 1","Sneakin' Sally Through the Alley",1988-03-21
"Set 1","Divided Sky",1988-03-21
"Set 1","Boogie On Reggae Woman",1988-03-21
"Set 1","Timber (Jerry The Mule)",1988-03-21
"Set 1","The Lizards",1988-03-21
"Set 2","Fire",1988-03-21
"Set 2","AC/DC Bag",1988-03-21
"Set 2","The Chase",1988-03-21
"Set 2","Possum",1988-03-21
"Set 2","Dinner and a Movie",1988-03-21
"Set 2","I Didn't Know",1988-03-21
"Set 2","Colonel Forbin's Ascent",1988-03-21
"Set 2","Fly Famous Mockingbird",1988-03-21
"Set 1","Harpua",1988-03-22
"Set 1","Wilson",1988-03-22
"Set 1","Peaches en Regalia",1988-03-22
"Set 1","Funky Bitch",1988-03-22
"Set 1","Golgi Apparatus",1988-03-22
"Set 1","Suzy Greenberg",1988-03-22
"Set 1","You Enjoy Myself",1988-03-22
"Set 1","The Lizards",1988-03-22
"Set 1","Good Times Bad Times",1988-03-22
"Set 1","Happy Birthday to You",1988-03-22
"Set 1","Colonel Forbin's Ascent",1988-03-22
"Set 1","Icculus",1988-03-22
"Set 1","Colonel Forbin's Ascent",1988-03-22
"Set 1","Fly Famous Mockingbird",1988-03-22
"Set 1","AC/DC Bag",1988-03-22
"Set 1","I Didn't Know",1988-03-31
"Set 1","Golgi Apparatus",1988-03-31
"Set 1","Fee",1988-03-31
"Set 1","AC/DC Bag",1988-03-31
"Set 1","Possum",1988-03-31
"Set 1","Fluffhead",1988-03-31
"Set 1","Alumni Blues",1988-03-31
"Set 1","The Lizards",1988-03-31
"Set 1","Colonel Forbin's Ascent",1988-03-31
"Set 1","Fly Famous Mockingbird",1988-03-31
"Set 1","Take the 'A' Train",1988-03-31
"Set 1","Fire",1988-03-31
"Set 1","You Enjoy Myself",1988-03-31
"Set 1","Wilson",1988-03-31
"Set 1","Fire",1988-04-02
"Set 1","Good Times Bad Times",1988-04-02
"Set 1","I Didn't Know",1988-04-22
"Set 1","Golgi Apparatus",1988-04-22
"Set 1","The Lizards",1988-04-22
"Set 1","Fee",1988-04-22
"Set 1","Shaggy Dog",1988-04-22
"Set 1","Big Black Furry Creature from Mars",1988-04-22
"Set 1","You Enjoy Myself",1988-04-22
"Set 1","Suzy Greenberg",1988-04-22
"Set 1","Ya Mar",1988-04-22
"Set 1","AC/DC Bag",1988-04-22
"Set 1","Possum",1988-04-22
"Set 1","The Ballad of Curtis Loew",1988-04-22
"Set 1","David Bowie",1988-04-22
"Set 2","Colonel Forbin's Ascent",1988-04-22
"Set 2","Fly Famous Mockingbird",1988-04-22
"Set 2","Fire",1988-04-22
"Set 2","Alumni Blues",1988-04-22
"Set 2","Letter to Jimmy Page",1988-04-22
"Set 2","Alumni Blues",1988-04-22
"Set 2","Run Like an Antelope",1988-04-22
"Set 1","Fire",1988-05-14
"Set 1","I Didn't Know",1988-05-14
"Set 1","Halley's Comet",1988-05-14
"Set 1","Light Up Or Leave Me Alone",1988-05-14
"Set 1","You Enjoy Myself",1988-05-14
"Set 1","The Lizards",1988-05-14
"Set 1","Big Black Furry Creature from Mars",1988-05-14
"Set 1","Jesus Just Left Chicago",1988-05-14
"Set 1","Fluffhead",1988-05-14
"Set 1","Alumni Blues",1988-05-14
"Set 1","Letter to Jimmy Page",1988-05-14
"Set 1","Alumni Blues",1988-05-14
"Set 1","Take the 'A' Train",1988-05-14
"Set 1","Alumni Blues",1988-05-15
"Set 1","Letter to Jimmy Page",1988-05-15
"Set 1","Alumni Blues",1988-05-15
"Set 1","Golgi Apparatus",1988-05-15
"Set 1","You Enjoy Myself",1988-05-15
"Set 1","Suzy Greenberg",1988-05-15
"Set 1","Good Times Bad Times",1988-05-15
"Set 1","Fluffhead",1988-05-15
"Set 1","Shaggy Dog",1988-05-15
"Set 1","The Lizards",1988-05-15
"Set 1","Sneakin' Sally Through the Alley",1988-05-15
"Set 1","AC/DC Bag",1988-05-15
"Set 1","Possum",1988-05-15
"Set 2","Icculus",1988-05-15
"Set 2","McGrupp and the Watchful Hosemasters",1988-05-15
"Set 2","The Curtain With",1988-05-15
"Set 2","Wilson",1988-05-15
"Set 2","Peaches en Regalia",1988-05-15
"Set 2","Take the 'A' Train",1988-05-15
"Set 2","Jesus Just Left Chicago",1988-05-15
"Set 2","I Didn't Know",1988-05-15
"Set 2","Flat Fee",1988-05-15
"Set 2","Whipping Post",1988-05-15
"Set 2","Harpua",1988-05-15
"Encore","Fire",1988-05-15
"Set 1","Funky Bitch",1988-05-21
"Set 1","Sneakin' Sally Through the Alley",1988-05-21
"Set 1","Alumni Blues",1988-05-21
"Set 1","Letter to Jimmy Page",1988-05-21
"Set 1","Alumni Blues",1988-05-21
"Set 1","You Enjoy Myself",1988-05-21
"Set 1","St. Thomas",1988-05-21
"Set 1","Golgi Apparatus",1988-05-21
"Set 1","Fire",1988-05-21
"Set 2","La Grange",1988-05-21
"Set 2","Possum",1988-05-21
"Set 2","The Lizards",1988-05-21
"Set 2","Timber (Jerry The Mule)",1988-05-21
"Set 2","Tela",1988-05-21
"Set 2","Happy Birthday to You",1988-05-21
"Set 2","Fluffhead",1988-05-21
"Set 2","Bike",1988-05-21
"Set 2","Good Times Bad Times",1988-05-21
"Set 3","Big Leg Emma",1988-05-21
"Set 3","Rocky Top",1988-05-21
"Set 3","Cities",1988-05-21
"Set 3","Take the 'A' Train",1988-05-21
"Set 3","The Curtain With",1988-05-21
"Set 3","Suzy Greenberg",1988-05-21
"Set 1","Take the 'A' Train",1988-05-23
"Set 1","Golgi Apparatus",1988-05-23
"Set 1","You Enjoy Myself",1988-05-23
"Set 1","Rocky Top",1988-05-23
"Set 1","Light Up Or Leave Me Alone",1988-05-23
"Set 1","I Didn't Know",1988-05-23
"Set 1","Peaches en Regalia",1988-05-23
"Set 1","Possum",1988-05-23
"Set 1","Good Times Bad Times",1988-05-23
"Set 1","The Curtain With",1988-05-24
"Set 1","Rocky Top",1988-05-24
"Set 1","Funky Bitch",1988-05-24
"Set 1","Alumni Blues",1988-05-24
"Set 1","Letter to Jimmy Page",1988-05-24
"Set 1","Alumni Blues",1988-05-24
"Set 1","Peaches en Regalia",1988-05-24
"Set 1","Golgi Apparatus",1988-05-24
"Set 1","Sneakin' Sally Through the Alley",1988-05-24
"Set 1","Suzy Greenberg",1988-05-24
"Set 1","Fire",1988-05-24
"Set 2","Jesus Just Left Chicago",1988-05-24
"Set 2","Fluffhead",1988-05-24
"Set 2","Whipping Post",1988-05-24
"Set 3","Ya Mar",1988-05-24
"Set 3","Jam",1988-05-24
"Set 3","Halley's Comet",1988-05-24
"Set 3","The Sloth",1988-05-24
"Set 3","I Didn't Know",1988-05-24
"Set 3","La Grange",1988-05-24
"Set 3","Fee",1988-05-24
"Set 3","I Know a Little",1988-05-24
"Set 3","Big Black Furry Creature from Mars",1988-05-24
"Set 3","Corinna",1988-05-24
"Set 3","Harpua",1988-05-24
"Set 3","Run Like an Antelope",1988-05-24
"Set 1","Suzy Greenberg",1988-06-15
"Set 1","Alumni Blues",1988-06-15
"Set 1","Letter to Jimmy Page",1988-06-15
"Set 1","Alumni Blues",1988-06-15
"Set 1","You Enjoy Myself",1988-06-15
"Set 1","Wilson",1988-06-15
"Set 1","Rocky Top",1988-06-15
"Set 1","McGrupp and the Watchful Hosemasters",1988-06-15
"Set 1","Fluffhead",1988-06-15
"Set 1","Golgi Apparatus",1988-06-15
"Set 2","La Grange",1988-06-15
"Set 2","Fee",1988-06-15
"Set 2","Timber (Jerry The Mule)",1988-06-15
"Set 2","I Didn't Know",1988-06-15
"Set 2","The Lizards",1988-06-15
"Set 2","AC/DC Bag",1988-06-15
"Set 2","The Sloth",1988-06-15
"Set 2","Contact",1988-06-15
"Set 2","Dinner and a Movie",1988-06-15
"Set 2","Take the 'A' Train",1988-06-15
"Set 2","Good Times Bad Times",1988-06-15
"Set 2","Whipping Post",1988-06-15
"Set 2","Dear Mrs. Reagan",1988-06-15
"Set 1","The Curtain With",1988-06-19
"Set 1","Funky Bitch",1988-06-19
"Set 1","Possum",1988-06-19
"Set 1","Golgi Apparatus",1988-06-19
"Set 1","La Grange",1988-06-19
"Set 1","Suzy Greenberg",1988-06-19
"Set 1","Big Leg Emma",1988-06-19
"Set 1","You Enjoy Myself",1988-06-19
"Set 2","Good Times Bad Times",1988-06-19
"Set 2","Cities",1988-06-19
"Set 2","Alumni Blues",1988-06-19
"Set 2","Letter to Jimmy Page",1988-06-19
"Set 2","Alumni Blues",1988-06-19
"Set 2","Big Black Furry Creature from Mars",1988-06-19
"Set 2","Swing Low, Sweet Chariot",1988-06-19
"Set 2","Contact",1988-06-19
"Set 2","Run Like an Antelope",1988-06-19
"Set 3","I Know a Little",1988-06-19
"Set 3","Mike's Song",1988-06-19
"Set 3","Corinna",1988-06-19
"Set 3","Rocky Top",1988-06-19
"Set 3","McGrupp and the Watchful Hosemasters",1988-06-19
"Encore","Jesus Just Left Chicago",1988-06-19
"Set 1","Slave to the Traffic Light",1988-06-20
"Set 1","Peaches en Regalia",1988-06-20
"Set 1","You Enjoy Myself",1988-06-20
"Set 1","Fluffhead",1988-06-20
"Set 1","AC/DC Bag",1988-06-20
"Set 1","The Lizards",1988-06-20
"Set 2","Halley's Comet",1988-06-20
"Set 2","Wilson",1988-06-20
"Set 2","Ya Mar",1988-06-20
"Set 2","Jam",1988-06-20
"Set 2","I Didn't Know",1988-06-20
"Set 3","Sneakin' Sally Through the Alley",1988-06-20
"Set 3","Tela",1988-06-20
"Set 3","Fee",1988-06-20
"Set 3","Golgi Apparatus",1988-06-20
"Set 3","Satin Doll",1988-06-20
"Set 3","Take the 'A' Train",1988-06-20
"Set 3","Possum",1988-06-20
"Set 3","The Ballad of Curtis Loew",1988-06-20
"Set 3","David Bowie",1988-06-20
"Set 1","Fluffhead",1988-06-21
"Set 1","Rocky Top",1988-06-21
"Set 1","Mustang Sally",1988-06-21
"Set 1","Suzy Greenberg",1988-06-21
"Set 1","The Curtain",1988-06-21
"Set 1","The Lizards",1988-06-21
"Set 1","Fly Famous Mockingbird",1988-06-21
"Set 1","Fire",1988-06-21
"Set 2","AC/DC Bag",1988-06-21
"Set 2","Flat Fee",1988-06-21
"Set 2","Alumni Blues",1988-06-21
"Set 2","Letter to Jimmy Page",1988-06-21
"Set 2","Alumni Blues",1988-06-21
"Set 2","Jesus Just Left Chicago",1988-06-21
"Set 2","Good Times Bad Times",1988-06-21
"Set 2","Contact",1988-06-21
"Set 2","Peaches en Regalia",1988-06-21
"Set 2","Golgi Apparatus",1988-06-21
"Set 3","Harpua",1988-06-21
"Set 3","I Didn't Know",1988-06-21
"Set 3","Whipping Post",1988-06-21
"Set 1","On Your Way Down",1988-06-24
"Set 1","Golgi Apparatus",1988-06-24
"Set 1","Fee",1988-06-24
"Set 1","Sneakin' Sally Through the Alley",1988-06-24
"Set 1","You Enjoy Myself",1988-06-24
"Set 1","The Ballad of Curtis Loew",1988-06-24
"Set 1","Fluffhead",1988-06-24
"Set 1","AC/DC Bag",1988-07-07
"Set 1","You Enjoy Myself",1988-07-07
"Set 1","La Grange",1988-07-07
"Set 1","Shaggy Dog",1988-07-07
"Set 1","Golgi Apparatus",1988-07-07
"Set 1","I Didn't Know",1988-07-07
"Set 1","Sweet Georgia Brown",1988-07-07
"Set 1","Bold As Love",1988-07-07
"Set 2","Colonel Forbin's Ascent",1988-07-07
"Set 2","Fly Famous Mockingbird",1988-07-07
"Set 2","Suzy Greenberg",1988-07-07
"Set 2","Good Times Bad Times",1988-07-07
"Set 1","Satin Doll",1988-07-11
"Set 1","Suzy Greenberg",1988-07-11
"Set 1","The Curtain With",1988-07-11
"Set 1","Funky Bitch",1988-07-11
"Set 1","Fire",1988-07-11
"Set 1","Bold As Love",1988-07-11
"Set 1","Colonel Forbin's Ascent",1988-07-11
"Set 1","Fly Famous Mockingbird",1988-07-11
"Set 1","Golgi Apparatus",1988-07-11
"Set 1","Alumni Blues",1988-07-11
"Set 1","Letter to Jimmy Page",1988-07-11
"Set 1","Alumni Blues",1988-07-11
"Encore","McGrupp and the Watchful Hosemasters",1988-07-11
"Encore","La Grange",1988-07-11
"Set 1","Cities",1988-07-12
"Set 1","The Lizards",1988-07-12
"Set 1","Sneakin' Sally Through the Alley",1988-07-12
"Set 1","Good Times Bad Times",1988-07-12
"Set 1","Happy Birthday to You",1988-07-12
"Set 1","Peaches en Regalia",1988-07-12
"Set 1","You Enjoy Myself",1988-07-12
"Set 1","I Didn't Know",1988-07-12
"Set 2","Blue Bossa",1988-07-12
"Set 2","Take the 'A' Train",1988-07-12
"Set 2","Timber (Jerry The Mule)",1988-07-12
"Set 2","Fluffhead",1988-07-12
"Set 2","Jesus Just Left Chicago",1988-07-12
"Set 2","Makisupa Policeman",1988-07-12
"Set 2","Slave to the Traffic Light",1988-07-12
"Set 2","AC/DC Bag",1988-07-12
"Set 2","Roll Like a Cantaloupe",1988-07-12
"Set 1","Jam",1988-07-23
"Set 1","Colonel Forbin's Ascent",1988-07-23
"Set 1","Fly Famous Mockingbird",1988-07-23
"Set 1","Mike's Song",1988-07-23
"Set 1","I Am Hydrogen",1988-07-23
"Set 1","Weekapaug Groove",1988-07-23
"Set 1","The Lizards",1988-07-23
"Set 1","On Your Way Down",1988-07-23
"Set 1","AC/DC Bag",1988-07-23
"Set 1","Possum",1988-07-23
"Set 1","Walk Away",1988-07-23
"Set 1","Bold As Love",1988-07-23
"Set 1","No Dogs Allowed",1988-07-23
"Set 1","The Sloth",1988-07-23
"Set 1","Fire",1988-07-23
"Set 2","The Curtain With",1988-07-23
"Set 2","Dave's Energy Guide",1988-07-23
"Set 2","The Curtain With",1988-07-23
"Set 2","Wilson",1988-07-23
"Set 2","Terrapin",1988-07-23
"Set 2","Run Like an Antelope",1988-07-23
"Set 2","Satin Doll",1988-07-23
"Set 2","Blue Bossa",1988-07-23
"Set 2","La Grange",1988-07-23
"Set 2","Alumni Blues",1988-07-23
