Set,Song,date,show,gap,realGap,tour
Set 1,Peaches en Regalia,1987-10-14,43,4,54,30
Set 1,Take the 'A' Train,1987-10-14,43,10,168,30
Set 1,You Enjoy Myself,1987-10-14,43,2,23,30
Set 1,Golgi Apparatus,1987-10-14,43,2,23,30
Set 1,Slave to the Traffic Light,1987-10-14,43,2,23,30
Set 1,The Chase,1987-10-14,43,0,0,30
Set 1,Fluffhead,1987-10-14,43,2,23,30
Set 1,Dave's Energy Guide,1987-10-14,43,10,168,30
Set 1,Possum,1987-10-14,43,2,23,30
Set 2,David Bowie,1987-10-14,43,3,42,30
Set 2,AC/DC Bag,1987-10-14,43,2,23,30
Set 2,Divided Sky,1987-10-14,43,1,4,30
Set 2,McGrupp and the Watchful Hosemasters,1987-10-14,43,4,46,30
Set 2,Clod,1987-10-14,43,2,23,30
Set 2,Makisupa Policeman,1987-10-14,43,2,23,30
Set 1,Jam,1987-10-31,44,17,329,31
Set 1,Whipping Post,1987-10-31,44,7,82,31
Set 1,Sneakin' Sally Through the Alley,1987-10-31,44,3,40,31
Set 1,Back Porch Boogie Blues,1987-10-31,44,6,71,31
Set 1,Halley's Comet,1987-10-31,44,8,83,31
Set 1,Light Up Or Leave Me Alone,1987-10-31,44,6,71,31
Set 1,Love You,1987-10-31,44,0,0,31
Set 1,AC/DC Bag,1987-10-31,44,1,17,31
Set 1,Possum,1987-10-31,44,1,17,31
Set 1,You Enjoy Myself,1987-10-31,44,1,17,31
Set 1,Big Black Furry Creature from Mars,1987-10-31,44,3,40,31
Set 2,The Man Who Stepped Into Yesterday,1987-10-31,44,3,40,31
Set 2,Avenu Malkenu,1987-10-31,44,3,40,31
Set 2,The Man Who Stepped Into Yesterday,1987-10-31,44,0,0,31
Set 2,Peaches en Regalia,1987-10-31,44,2,17,31
Set 2,Take the 'A' Train,1987-10-31,44,1,17,31
Set 2,Timber (Jerry The Mule),1987-10-31,44,4,59,31
Set 2,The Chase,1987-10-31,44,1,17,31
Set 2,I Am Hydrogen,1987-10-31,44,5,63,31
Set 2,Who Do? We Do!,1987-10-31,44,5,63,31
Set 2,Fee,1987-10-31,44,3,40,31
Set 2,Divided Sky,1987-10-31,44,1,17,31
Set 2,McGrupp and the Watchful Hosemasters,1987-10-31,44,1,17,31
Set 2,Who Do? We Do!,1987-10-31,44,0,0,31
Set 2,Clod,1987-10-31,44,1,17,31
Set 2,Alumni Blues,1987-10-31,44,3,40,31
Set 2,Letter to Jimmy Page,1987-10-31,44,3,40,31
Set 2,Alumni Blues,1987-10-31,44,0,0,31
Set 2,Fluffhead,1987-10-31,44,1,17,31
Set 2,David Bowie,1987-10-31,44,1,17,31
Set 1,Slave to the Traffic Light,1987-11-18,45,1,35,32
Set 1,The Man Who Stepped Into Yesterday,1987-11-18,45,1,18,32
Set 1,Avenu Malkenu,1987-11-18,45,1,18,32
Set 1,The Man Who Stepped Into Yesterday,1987-11-18,45,0,0,32
Set 1,Flat Fee,1987-11-18,45,4,58,32
Set 1,Wilson,1987-11-18,45,4,58,32
Set 1,Peaches en Regalia,1987-11-18,45,1,18,32
Set 1,Take the 'A' Train,1987-11-18,45,1,18,32
Set 1,Golgi Apparatus,1987-11-18,45,2,35,32
Set 1,Divided Sky,1987-11-18,45,1,18,32
Set 1,Alumni Blues,1987-11-18,45,1,18,32
Set 1,Letter to Jimmy Page,1987-11-18,45,1,18,32
Set 1,Alumni Blues,1987-11-18,45,0,0,32
Set 1,Good Times Bad Times,1987-11-18,45,4,58,32
Set 2,I Didn't Know,1987-11-18,45,0,0,32
Set 2,You Enjoy Myself,1987-11-18,45,1,18,32
Set 2,Fluffhead,1987-11-18,45,1,18,32
Set 2,AC/DC Bag,1987-11-18,45,1,18,32
Set 1,McGrupp and the Watchful Hosemasters,1987-11-19,46,1,19,32
Set 1,Sparks,1987-11-19,46,8,90,32
Set 1,Funky Bitch,1987-11-19,46,5,59,32
Set 1,You Enjoy Myself,1987-11-19,46,1,1,32
Set 1,Sneakin' Sally Through the Alley,1987-11-19,46,2,19,32
Set 1,Harry Hood,1987-11-19,46,7,82,32
Set 1,Fire,1987-11-19,46,5,59,32
Set 2,Timber (Jerry The Mule),1987-11-19,46,2,19,32
Set 2,Fluffhead,1987-11-19,46,1,1,32
Set 2,I Didn't Know,1987-11-19,46,1,1,32
Set 2,Fee,1987-11-19,46,2,19,32
Set 2,Corinna,1987-11-19,46,7,82,32
Set 2,Alumni Blues,1987-11-19,46,1,1,32
Set 2,Letter to Jimmy Page,1987-11-19,46,1,1,32
Set 2,Alumni Blues,1987-11-19,46,0,0,32
Set 3,Jam,1987-11-19,46,3,19,32
Set 3,Suzy Greenberg,1987-11-19,46,5,59,32
Set 3,Possum,1987-11-19,46,2,19,32
Set 3,Divided Sky,1987-11-19,46,1,1,32
Set 3,Big Black Furry Creature from Mars,1987-11-19,46,2,19,32
Set 3,Dinner and a Movie,1987-11-19,46,0,0,32
Set 3,The Ballad of Curtis Loew,1987-11-19,46,5,59,32
Set 3,Whipping Post,1987-11-19,46,2,19,32
Set 3,Harpua,1987-11-19,46,7,82,32
Set 3,Take the 'A' Train,1987-11-19,46,1,1,32
Set 3,Camel Walk,1987-11-19,46,8,90,32
Set 3,La Grange,1987-11-19,46,5,59,32
Set 3,Bike,1987-11-19,46,0,0,32
Set 3,Slave to the Traffic Light,1987-11-19,46,2,1,32
Set 1,Funky Bitch,1988-01-27,47,0,69,33
Set 1,Mustang Sally,1988-01-27,47,8,151,33
Set 1,AC/DC Bag,1988-01-27,47,2,70,33
Set 1,Possum,1988-01-27,47,1,69,33
Set 1,Jesus Just Left Chicago,1988-01-27,47,8,151,33
Set 1,Sneakin' Sally Through the Alley,1988-01-27,47,1,69,33
Set 1,Alumni Blues,1988-01-27,47,1,69,33
Set 1,Letter to Jimmy Page,1988-01-27,47,1,69,33
Set 1,Alumni Blues,1988-01-27,47,0,0,33
Set 1,Take the 'A' Train,1988-01-27,47,1,69,33
Set 1,Good Times Bad Times,1988-01-27,47,2,70,33
Set 2,Wilson,1988-01-27,47,2,70,33
Set 2,Slave to the Traffic Light,1988-01-27,47,1,69,33
Set 2,Corinna,1988-01-27,47,1,69,33
Set 2,Fire,1988-01-27,47,1,69,33
Set 2,Fluffhead,1988-01-27,47,1,69,33
Set 2,Divided Sky,1988-01-27,47,1,69,33
Set 2,The Ballad of Curtis Loew,1988-01-27,47,1,69,33
Set 2,You Enjoy Myself,1988-01-27,47,1,69,33
Set 2,The Sloth,1988-01-27,47,9,159,33
Set 2,Whipping Post,1988-01-27,47,1,69,33
Set 3,Fee,1988-01-27,47,1,69,33
Set 3,The Lizards,1988-01-27,47,0,0,33
Set 3,Suzy Greenberg,1988-01-27,47,1,69,33
Set 3,Golgi Apparatus,1988-01-27,47,2,70,33
Set 3,Bike,1988-01-27,47,1,69,33
Set 3,Big Black Furry Creature from Mars,1988-01-27,47,1,69,33
Set 3,Camel Walk,1988-01-27,47,1,69,33
Set 3,Harry Hood,1988-01-27,47,1,69,33
Set 1,David Bowie,1988-02-03,48,3,95,33
Set 2,Sympathy for the Devil,1988-02-03,48,0,0,33
Set 2,Fee,1988-02-03,48,1,7,33
Set 2,Run Like an Antelope,1988-02-03,48,7,135,33
Set 2,AC/DC Bag,1988-02-03,48,1,7,33
Set 2,Possum,1988-02-03,48,1,7,33
Set 1,Fire,1988-02-07,49,1,11,33
Set 1,McGrupp and the Watchful Hosemasters,1988-02-07,49,4,80,33
Set 1,Shaggy Dog,1988-02-07,49,9,158,33
Set 1,Golgi Apparatus,1988-02-07,49,2,11,33
Set 1,Alumni Blues,1988-02-07,49,2,11,33
Set 1,Letter to Jimmy Page,1988-02-07,49,2,11,33
Set 1,Alumni Blues,1988-02-07,49,0,0,33
Set 1,Peaches en Regalia,1988-02-07,49,4,81,33
Set 1,Phase Dance,1988-02-07,49,0,0,33
Set 1,Dear Mrs. Reagan,1988-02-07,49,8,139,33
Set 1,I Didn't Know,1988-02-07,49,3,80,33
Set 1,David Bowie,1988-02-07,49,2,4,33
Set 2,Happy Birthday to You,1988-02-07,49,8,139,33
Set 2,AC/DC Bag,1988-02-07,49,1,4,33
Set 2,Timber (Jerry The Mule),1988-02-07,49,3,80,33
Set 2,Flat Fee,1988-02-07,49,4,81,33
Set 2,Fee,1988-02-07,49,1,4,33
Set 2,Possum,1988-02-07,49,1,4,33
Set 2,The Lizards,1988-02-07,49,2,11,33
Set 2,Fly Famous Mockingbird,1988-02-07,49,0,0,33
Set 2,Whipping Post,1988-02-07,49,2,11,33
Set 3,Suzy Greenberg,1988-02-07,49,2,11,33
Set 3,The Man Who Stepped Into Yesterday,1988-02-07,49,4,81,33
Set 3,Avenu Malkenu,1988-02-07,49,4,81,33
Set 3,The Man Who Stepped Into Yesterday,1988-02-07,49,0,0,33
Set 3,Clod,1988-02-07,49,5,99,33
Set 3,Bundle of Joy,1988-02-07,49,10,162,33
Set 3,The Curtain With,1988-02-07,49,8,139,33
Set 3,The Ballad of Curtis Loew,1988-02-07,49,2,11,33
Set 3,Good Times Bad Times,1988-02-07,49,2,11,33
Set 1,Slave to the Traffic Light,1988-02-08,50,2,12,33
Set 1,Funky Bitch,1988-02-08,50,4,12,33
Set 1,Take the 'A' Train,1988-02-08,50,3,12,33
Set 1,Golgi Apparatus,1988-02-08,50,1,1,33
Set 1,Phase Dance,1988-02-08,50,1,1,33
Set 1,Fire,1988-02-08,50,2,1,33
Set 1,You Enjoy Myself,1988-02-08,50,3,12,33
Set 2,Fluffhead,1988-02-08,50,3,12,33
Set 2,Wilson,1988-02-08,50,3,12,33
Set 2,Peaches en Regalia,1988-02-08,50,1,1,33
Set 2,Divided Sky,1988-02-08,50,3,12,33
Set 2,The Lizards,1988-02-08,50,1,1,33
Set 2,Run Like an Antelope,1988-02-08,50,2,5,33
Set 3,The Sloth,1988-02-08,50,3,12,33
Set 3,Flat Fee,1988-02-08,50,1,1,33
Set 3,Dinner and a Movie,1988-02-08,50,4,81,33
Set 3,Alumni Blues,1988-02-08,50,1,1,33
Set 3,Letter to Jimmy Page,1988-02-08,50,1,1,33
Set 3,Alumni Blues,1988-02-08,50,0,0,33
Set 3,Harry Hood,1988-02-08,50,3,12,33
Set 3,Bike,1988-02-08,50,3,12,33
Set 3,Fee,1988-02-08,50,1,1,33
Set 3,Jesus Just Left Chicago,1988-02-08,50,3,12,33
Set 3,Big Black Furry Creature from Mars,1988-02-08,50,3,12,33
Set 1,Funky Bitch,1988-02-20,51,0,12,34
Set 1,Golgi Apparatus,1988-02-20,51,1,12,34
Set 1,Peaches en Regalia,1988-02-20,51,1,12,34
Set 1,Take the 'A' Train,1988-02-20,51,1,12,34
Set 1,Possum,1988-02-20,51,2,13,34
Set 1,Phase Dance,1988-02-20,51,1,12,34
Set 1,Good Times Bad Times,1988-02-20,51,2,13,34
Set 1,Skin It Back,1988-02-20,51,13,183,34
Set 1,David Bowie,1988-02-20,51,2,13,34
Set 2,Wilson,1988-02-20,51,1,12,34
Set 2,I Didn't Know,1988-02-20,51,2,13,34
Set 2,Fluffhead,1988-02-20,51,1,12,34
Set 2,Fire,1988-02-20,51,1,12,34
Set 2,Fee,1988-02-20,51,1,12,34
Set 2,You Enjoy Myself,1988-02-20,51,1,12,34
Set 2,Divided Sky,1988-02-20,51,1,12,34
Set 2,AC/DC Bag,1988-02-20,51,2,13,34
Set 2,Whipping Post,1988-02-20,51,2,13,34
Set 2,Slave to the Traffic Light,1988-02-20,51,2,12,34
Encore,Big Black Furry Creature from Mars,1988-02-20,51,1,12,34
Set 1,Funky Bitch,1988-02-24,52,1,4,34
Set 1,Fluffhead,1988-02-24,52,1,4,34
Set 1,The Curtain,1988-02-24,52,0,0,34
Set 1,You Enjoy Myself,1988-02-24,52,1,4,34
Set 1,I Didn't Know,1988-02-24,52,1,4,34
Set 1,The Lizards,1988-02-24,52,2,16,34
Set 1,Wilson,1988-02-24,52,1,4,34
Set 1,Peaches en Regalia,1988-02-24,52,1,4,34
Set 1,Golgi Apparatus,1988-02-24,52,1,4,34
Set 1,Slave to the Traffic Light,1988-02-24,52,1,4,34
Set 1,Corinna,1988-02-24,52,5,28,34
Set 1,Fee,1988-02-24,52,1,4,34
Set 1,David Bowie,1988-02-24,52,1,4,34
Set 2,Mustang Sally,1988-02-24,52,5,28,34
Set 2,Sneakin' Sally Through the Alley,1988-02-24,52,5,28,34
Set 2,Sanity,1988-02-24,52,14,187,34
Set 2,La Grange,1988-02-24,52,6,97,34
Set 2,Harry Hood,1988-02-24,52,2,16,34
Set 1,The Curtain,1988-02-26,53,0,2,34
Set 1,Suzy Greenberg,1988-02-26,53,4,19,34
Set 1,You Enjoy Myself,1988-02-26,53,1,2,34
Set 1,The Man Who Stepped Into Yesterday,1988-02-26,53,4,19,34
Set 1,Avenu Malkenu,1988-02-26,53,4,19,34
Set 1,The Man Who Stepped Into Yesterday,1988-02-26,53,0,0,34
Set 1,AC/DC Bag,1988-02-26,53,2,6,34
Set 1,Possum,1988-02-26,53,2,6,34
Set 1,Phase Dance,1988-02-26,53,2,6,34
Set 1,Good Times Bad Times,1988-02-26,53,2,6,34
Set 2,Fluffhead,1988-02-26,53,1,2,34
Set 2,I Didn't Know,1988-02-26,53,1,2,34
Set 2,Golgi Apparatus,1988-02-26,53,1,2,34
Set 2,The Lizards,1988-02-26,53,1,2,34
Set 2,David Bowie,1988-02-26,53,1,2,34
Set 2,The Ballad of Curtis Loew,1988-02-26,53,4,19,34
Set 2,Fee,1988-02-26,53,1,2,34
Set 2,McGrupp and the Watchful Hosemasters,1988-02-26,53,4,19,34
Set 2,Dear Mrs. Reagan,1988-02-26,53,4,19,34
Set 2,Makisupa Policeman,1988-02-26,53,10,135,34
Set 2,Alumni Blues,1988-02-26,53,3,18,34
Set 2,Letter to Jimmy Page,1988-02-26,53,3,18,34
Set 2,Alumni Blues,1988-02-26,53,0,0,34
Set 2,Whipping Post,1988-02-26,53,2,6,34
Set 1,The Chicken,1988-03-11,54,0,0,35
Set 1,Funky Bitch,1988-03-11,54,3,16,35
Set 1,Sneakin' Sally Through the Alley,1988-03-11,54,2,16,35
Set 1,Take the 'A' Train,1988-03-11,54,3,20,35
Set 1,You Enjoy Myself,1988-03-11,54,1,14,35
Set 1,Wilson,1988-03-11,54,2,16,35
Set 1,Golgi Apparatus,1988-03-11,54,1,14,35
Set 1,Slave to the Traffic Light,1988-03-11,54,2,16,35
Set 1,Flat Fee,1988-03-11,54,4,32,35
Set 1,Corinna,1988-03-11,54,2,16,35
Set 1,The Lizards,1988-03-11,54,1,14,35
Set 1,David Bowie,1988-03-11,54,1,14,35
Set 2,Fluffhead,1988-03-11,54,1,14,35
Set 2,Dinner and a Movie,1988-03-11,54,4,32,35
Set 2,Harry Hood,1988-03-11,54,2,16,35
Set 2,The Ballad of Curtis Loew,1988-03-11,54,1,14,35
Set 2,Harpua,1988-03-11,54,8,113,35
Set 2,AC/DC Bag,1988-03-11,54,1,14,35
Set 2,Alumni Blues,1988-03-11,54,1,14,35
Set 2,Run Like an Antelope,1988-03-11,54,4,32,35
Set 1,Suzy Greenberg,1988-03-21,56,2,24,35
Set 1,Golgi Apparatus,1988-03-21,56,2,10,35
Set 1,McGrupp and the Watchful Hosemasters,1988-03-21,56,1,9,35
Set 1,Sneakin' Sally Through the Alley,1988-03-21,56,2,10,35
Set 1,Divided Sky,1988-03-21,56,5,30,35
Set 1,Boogie On Reggae Woman,1988-03-21,56,23,327,35
Set 1,Timber (Jerry The Mule),1988-03-21,56,7,43,35
Set 1,The Lizards,1988-03-21,56,1,9,35
Set 2,Fire,1988-03-21,56,5,30,35
Set 2,AC/DC Bag,1988-03-21,56,1,9,35
Set 2,The Chase,1988-03-21,56,12,142,35
Set 2,Possum,1988-03-21,56,1,9,35
Set 2,Dinner and a Movie,1988-03-21,56,2,10,35
Set 2,I Didn't Know,1988-03-21,56,3,24,35
Set 2,Colonel Forbin's Ascent,1988-03-21,56,1,9,35
Set 2,Fly Famous Mockingbird,1988-03-21,56,1,9,35
Set 1,I Didn't Know,1988-04-22,60,2,22,36
Set 1,Golgi Apparatus,1988-04-22,60,2,22,36
Set 1,The Lizards,1988-04-22,60,2,22,36
Set 1,Fee,1988-04-22,60,2,22,36
Set 1,Shaggy Dog,1988-04-22,60,11,75,36
Set 1,Big Black Furry Creature from Mars,1988-04-22,60,9,62,36
Set 1,You Enjoy Myself,1988-04-22,60,2,22,36
Set 1,Suzy Greenberg,1988-04-22,60,3,31,36
Set 1,Ya Mar,1988-04-22,60,21,237,36
Set 1,AC/DC Bag,1988-04-22,60,2,22,36
Set 1,Possum,1988-04-22,60,2,22,36
Set 1,The Ballad of Curtis Loew,1988-04-22,60,6,42,36
Set 1,David Bowie,1988-04-22,60,6,42,36
Set 2,Colonel Forbin's Ascent,1988-04-22,60,2,22,36
Set 2,Fly Famous Mockingbird,1988-04-22,60,2,22,36
Set 2,Fire,1988-04-22,60,2,20,36
Set 2,Alumni Blues,1988-04-22,60,2,22,36
Set 2,Letter to Jimmy Page,1988-04-22,60,7,56,36
Set 2,Alumni Blues,1988-04-22,60,0,0,36
Set 2,Run Like an Antelope,1988-04-22,60,5,41,36
Set 1,Alumni Blues,1988-05-15,62,0,1,37
Set 1,Letter to Jimmy Page,1988-05-15,62,1,1,37
Set 1,Alumni Blues,1988-05-15,62,1,0,37
Set 1,Golgi Apparatus,1988-05-15,62,2,23,37
Set 1,You Enjoy Myself,1988-05-15,62,1,1,37
Set 1,Suzy Greenberg,1988-05-15,62,2,23,37
Set 1,Good Times Bad Times,1988-05-15,62,3,43,37
Set 1,Fluffhead,1988-05-15,62,1,1,37
Set 1,Shaggy Dog,1988-05-15,62,2,23,37
Set 1,The Lizards,1988-05-15,62,1,1,37
Set 1,Sneakin' Sally Through the Alley,1988-05-15,62,6,55,37
Set 1,AC/DC Bag,1988-05-15,62,2,23,37
Set 1,Possum,1988-05-15,62,2,23,37
Set 2,Icculus,1988-05-15,62,5,54,37
Set 2,McGrupp and the Watchful Hosemasters,1988-05-15,62,6,55,37
Set 2,The Curtain With,1988-05-15,62,13,98,37
Set 2,Wilson,1988-05-15,62,4,45,37
Set 2,Peaches en Regalia,1988-05-15,62,5,54,37
Set 2,Take the 'A' Train,1988-05-15,62,1,1,37
Set 2,Jesus Just Left Chicago,1988-05-15,62,1,1,37
Set 2,I Didn't Know,1988-05-15,62,1,1,37
Set 2,Flat Fee,1988-05-15,62,8,65,37
Set 2,Whipping Post,1988-05-15,62,9,79,37
Set 2,Harpua,1988-05-15,62,6,54,37
Encore,Fire,1988-05-15,62,2,1,37
Set 1,Funky Bitch,1988-05-21,63,5,60,37
Set 1,Sneakin' Sally Through the Alley,1988-05-21,63,1,6,37
Set 1,Alumni Blues,1988-05-21,63,1,6,37
Set 1,Letter to Jimmy Page,1988-05-21,63,1,6,37
Set 1,Alumni Blues,1988-05-21,63,0,0,37
Set 1,You Enjoy Myself,1988-05-21,63,1,6,37
Set 1,St. Thomas,1988-05-21,63,0,0,37
Set 1,Golgi Apparatus,1988-05-21,63,1,6,37
Set 1,Fire,1988-05-21,63,1,6,37
Set 2,La Grange,1988-05-21,63,11,87,37
Set 2,Possum,1988-05-21,63,1,6,37
Set 2,The Lizards,1988-05-21,63,1,6,37
Set 2,Timber (Jerry The Mule),1988-05-21,63,7,61,37
Set 2,Tela,1988-05-21,63,8,70,37
Set 2,Happy Birthday to You,1988-05-21,63,6,60,37
Set 2,Fluffhead,1988-05-21,63,1,6,37
Set 2,Bike,1988-05-21,63,13,103,37
Set 2,Good Times Bad Times,1988-05-21,63,1,6,37
Set 3,Big Leg Emma,1988-05-21,63,50,967,37
Set 3,Rocky Top,1988-05-21,63,22,243,37
Set 3,Cities,1988-05-21,63,30,388,37
Set 3,Take the 'A' Train,1988-05-21,63,1,6,37
Set 3,The Curtain With,1988-05-21,63,1,6,37
Set 3,Suzy Greenberg,1988-05-21,63,1,6,37
Set 1,The Curtain With,1988-05-24,65,1,3,37
Set 1,Rocky Top,1988-05-24,65,1,1,37
Set 1,Funky Bitch,1988-05-24,65,3,3,37
Set 1,Alumni Blues,1988-05-24,65,2,3,37
Set 1,Letter to Jimmy Page,1988-05-24,65,2,3,37
Set 1,Alumni Blues,1988-05-24,65,0,0,37
Set 1,Peaches en Regalia,1988-05-24,65,1,1,37
Set 1,Golgi Apparatus,1988-05-24,65,1,1,37
Set 1,Sneakin' Sally Through the Alley,1988-05-24,65,2,3,37
Set 1,Suzy Greenberg,1988-05-24,65,2,3,37
Set 1,Fire,1988-05-24,65,2,3,37
Set 2,Jesus Just Left Chicago,1988-05-24,65,3,9,37
Set 2,Fluffhead,1988-05-24,65,2,3,37
Set 2,Whipping Post,1988-05-24,65,3,9,37
Set 3,Ya Mar,1988-05-24,65,5,32,37
Set 3,Jam,1988-05-24,65,19,187,37
Set 3,Halley's Comet,1988-05-24,65,4,10,37
Set 3,The Sloth,1988-05-24,65,10,73,37
Set 3,I Didn't Know,1988-05-24,65,1,1,37
Set 3,La Grange,1988-05-24,65,2,3,37
Set 3,Fee,1988-05-24,65,5,32,37
Set 3,I Know a Little,1988-05-24,65,28,288,37
Set 3,Big Black Furry Creature from Mars,1988-05-24,65,4,10,37
Set 3,Corinna,1988-05-24,65,11,74,37
Set 3,Harpua,1988-05-24,65,3,9,37
Set 3,Run Like an Antelope,1988-05-24,65,5,32,37
Set 1,Suzy Greenberg,1988-06-15,66,0,22,38
Set 1,Alumni Blues,1988-06-15,66,1,22,38
Set 1,Letter to Jimmy Page,1988-06-15,66,1,22,38
Set 1,Alumni Blues,1988-06-15,66,0,0,38
Set 1,You Enjoy Myself,1988-06-15,66,2,23,38
Set 1,Wilson,1988-06-15,66,4,31,38
Set 1,Rocky Top,1988-06-15,66,1,22,38
Set 1,McGrupp and the Watchful Hosemasters,1988-06-15,66,4,31,38
Set 1,Fluffhead,1988-06-15,66,1,22,38
Set 1,Golgi Apparatus,1988-06-15,66,1,22,38
Set 2,La Grange,1988-06-15,66,1,22,38
Set 2,Fee,1988-06-15,66,1,22,38
Set 2,Timber (Jerry The Mule),1988-06-15,66,3,25,38
Set 2,I Didn't Know,1988-06-15,66,1,22,38
Set 2,The Lizards,1988-06-15,66,3,25,38
Set 2,AC/DC Bag,1988-06-15,66,4,31,38
Set 2,The Sloth,1988-06-15,66,1,22,38
Set 2,Contact,1988-06-15,66,0,0,38
Set 2,Dinner and a Movie,1988-06-15,66,10,86,38
Set 2,Take the 'A' Train,1988-06-15,66,3,23,38
Set 2,Good Times Bad Times,1988-06-15,66,2,23,38
Set 2,Whipping Post,1988-06-15,66,1,22,38
Set 2,Dear Mrs. Reagan,1988-06-15,66,13,110,38
Set 1,The Curtain With,1988-06-19,67,2,26,38
Set 1,Funky Bitch,1988-06-19,67,2,26,38
Set 1,Possum,1988-06-19,67,3,27,38
Set 1,Golgi Apparatus,1988-06-19,67,1,4,38
Set 1,La Grange,1988-06-19,67,1,4,38
Set 1,Suzy Greenberg,1988-06-19,67,2,4,38
Set 1,Big Leg Emma,1988-06-19,67,4,29,38
Set 1,You Enjoy Myself,1988-06-19,67,1,4,38
Set 2,Good Times Bad Times,1988-06-19,67,1,4,38
Set 2,Cities,1988-06-19,67,4,29,38
Set 2,Alumni Blues,1988-06-19,67,1,4,38
Set 2,Letter to Jimmy Page,1988-06-19,67,1,4,38
Set 2,Alumni Blues,1988-06-19,67,0,0,38
Set 2,Big Black Furry Creature from Mars,1988-06-19,67,2,26,38
Set 2,"Swing Low, Sweet Chariot",1988-06-19,67,28,295,38
Set 2,Contact,1988-06-19,67,1,4,38
Set 2,Run Like an Antelope,1988-06-19,67,2,26,38
Set 3,I Know a Little,1988-06-19,67,2,26,38
Set 3,Mike's Song,1988-06-19,67,28,295,38
Set 3,Corinna,1988-06-19,67,2,26,38
Set 3,Rocky Top,1988-06-19,67,1,4,38
Set 3,McGrupp and the Watchful Hosemasters,1988-06-19,67,1,4,38
Encore,Jesus Just Left Chicago,1988-06-19,67,2,26,38
Set 1,Slave to the Traffic Light,1988-06-20,68,13,101,38
Set 1,Peaches en Regalia,1988-06-20,68,3,27,38
Set 1,You Enjoy Myself,1988-06-20,68,1,1,38
Set 1,Fluffhead,1988-06-20,68,2,5,38
Set 1,AC/DC Bag,1988-06-20,68,2,5,38
Set 1,The Lizards,1988-06-20,68,2,5,38
Set 2,Halley's Comet,1988-06-20,68,3,27,38
Set 2,Wilson,1988-06-20,68,2,5,38
Set 2,Ya Mar,1988-06-20,68,3,27,38
Set 2,Jam,1988-06-20,68,3,27,38
Set 2,I Didn't Know,1988-06-20,68,2,5,38
Set 3,Sneakin' Sally Through the Alley,1988-06-20,68,3,27,38
Set 3,Tela,1988-06-20,68,5,30,38
Set 3,Fee,1988-06-20,68,2,5,38
Set 3,Golgi Apparatus,1988-06-20,68,1,1,38
Set 3,Satin Doll,1988-06-20,68,0,0,38
Set 3,Take the 'A' Train,1988-06-20,68,2,5,38
Set 3,Possum,1988-06-20,68,1,1,38
Set 3,The Ballad of Curtis Loew,1988-06-20,68,8,59,38
Set 3,David Bowie,1988-06-20,68,8,59,38
Set 1,Fluffhead,1988-06-21,69,0,1,38
Set 1,Rocky Top,1988-06-21,69,2,2,38
Set 1,Mustang Sally,1988-06-21,69,17,118,38
Set 1,Suzy Greenberg,1988-06-21,69,2,2,38
Set 1,The Curtain,1988-06-21,69,17,116,38
Set 1,The Lizards,1988-06-21,69,1,1,38
Set 1,Fly Famous Mockingbird,1988-06-21,69,9,60,38
Set 1,Fire,1988-06-21,69,4,28,38
Set 2,AC/DC Bag,1988-06-21,69,1,1,38
Set 2,Flat Fee,1988-06-21,69,7,37,38
Set 2,Alumni Blues,1988-06-21,69,2,2,38
Set 2,Letter to Jimmy Page,1988-06-21,69,2,2,38
Set 2,Alumni Blues,1988-06-21,69,0,0,38
Set 2,Jesus Just Left Chicago,1988-06-21,69,2,2,38
Set 2,Good Times Bad Times,1988-06-21,69,2,2,38
Set 2,Contact,1988-06-21,69,2,2,38
Set 2,Peaches en Regalia,1988-06-21,69,1,1,38
Set 2,Golgi Apparatus,1988-06-21,69,1,1,38
Set 3,Harpua,1988-06-21,69,4,28,38
Set 3,I Didn't Know,1988-06-21,69,1,1,38
Set 3,Whipping Post,1988-06-21,69,3,6,38
Set 1,AC/DC Bag,1988-07-07,71,1,16,39
Set 1,You Enjoy Myself,1988-07-07,71,1,13,39
Set 1,La Grange,1988-07-07,71,4,18,39
Set 1,Shaggy Dog,1988-07-07,71,9,53,39
Set 1,Golgi Apparatus,1988-07-07,71,1,13,39
Set 1,I Didn't Know,1988-07-07,71,2,16,39
Set 1,Sweet Georgia Brown,1988-07-07,71,0,0,39
Set 1,Bold As Love,1988-07-07,71,0,0,39
Set 2,Colonel Forbin's Ascent,1988-07-07,71,11,76,39
Set 2,Fly Famous Mockingbird,1988-07-07,71,2,16,39
Set 2,Suzy Greenberg,1988-07-07,71,2,16,39
Set 2,Good Times Bad Times,1988-07-07,71,2,16,39
Set 1,Cities,1988-07-12,73,5,23,39
Set 1,The Lizards,1988-07-12,73,4,21,39
Set 1,Sneakin' Sally Through the Alley,1988-07-12,73,3,18,39
Set 1,Good Times Bad Times,1988-07-12,73,2,5,39
Set 1,Happy Birthday to You,1988-07-12,73,10,52,39
Set 1,Peaches en Regalia,1988-07-12,73,4,21,39
Set 1,You Enjoy Myself,1988-07-12,73,2,5,39
Set 1,I Didn't Know,1988-07-12,73,2,5,39
Set 2,Blue Bossa,1988-07-12,73,0,0,39
Set 2,Take the 'A' Train,1988-07-12,73,5,22,39
Set 2,Timber (Jerry The Mule),1988-07-12,73,7,27,39
Set 2,Fluffhead,1988-07-12,73,3,18,39
