Set,Song,date,show,gap,realGap,tour
Set 2,Maze,2009-08-05,1322,6,46,116
Set 2,Mike's Song,2009-08-05,1322,4,6,116
Set 2,Simple,2009-08-05,1322,19,64,116
Set 2,Weekapaug Groove,2009-08-05,1322,4,6,116
Encore,Let Me Lie,2009-08-05,1322,7,47,116
Encore,Bold As Love,2009-08-05,1322,14,57,116
Set 1,Down with Disease,2009-08-07,1323,0,2,116
Set 1,Ocelot,2009-08-07,1323,5,8,116
Set 1,Pebbles and Marbles,2009-08-07,1323,28,1821,116
Set 1,Possum,2009-08-07,1323,5,8,116
Set 1,Sleep,2009-08-07,1323,10,52,116
Set 1,Destiny Unbound,2009-08-07,1323,21,68,116
Set 1,Stash,2009-08-07,1323,5,8,116
Set 1,Sneakin' Sally Through the Alley,2009-08-07,1323,28,1821,116
Set 1,Cavern,2009-08-07,1323,14,58,116
Set 2,The Moma Dance,2009-08-07,1323,5,8,116
Set 2,Light,2009-08-07,1323,11,54,116
Set 2,Taste,2009-08-07,1323,6,47,116
Set 2,Fluffhead,2009-08-07,1323,4,7,116
Set 2,Joy,2009-08-07,1323,4,7,116
Set 2,Bathtub Gin,2009-08-07,1323,4,7,116
Set 2,Harry Hood,2009-08-07,1323,3,6,116
Encore,Slave to the Traffic Light,2009-08-07,1323,2,5,116
Set 1,The Mango Song,2009-08-08,1324,55,2198,116
Set 1,Chalk Dust Torture,2009-08-08,1324,2,3,116
Set 1,Middle of the Road,2009-08-08,1324,0,0,116
Set 1,Tweezer,2009-08-08,1324,5,8,116
Set 1,Driver,2009-08-08,1324,21,67,116
Set 1,Twenty Years Later,2009-08-08,1324,19,64,116
Set 1,Ya Mar,2009-08-08,1324,2,3,116
Set 1,It's Ice,2009-08-08,1324,24,154,116
Set 1,Wolfman's Brother,2009-08-08,1324,6,9,116
Set 1,Character Zero,2009-08-08,1324,3,6,116
Set 1,Run Like an Antelope,2009-08-08,1324,4,7,116
Set 2,Rock and Roll,2009-08-08,1324,4,7,116
Set 2,Makisupa Policeman,2009-08-08,1324,8,49,116
Set 2,Alaska,2009-08-08,1324,4,7,116
Set 2,The Wedge,2009-08-08,1324,6,9,116
Set 2,You Enjoy Myself,2009-08-08,1324,3,6,116
Set 2,Backwards Down the Number Line,2009-08-08,1324,2,3,116
Set 2,Piper,2009-08-08,1324,5,8,116
Set 2,Grind,2009-08-08,1324,3,6,116
Encore,Good Times Bad Times,2009-08-08,1324,22,69,116
Encore,Tweezer Reprise,2009-08-08,1324,5,8,116
Set 1,Kill Devil Falls,2009-08-11,1325,3,9,116
Set 1,Sample in a Jar,2009-08-11,1325,4,9,116
Set 1,Ocelot,2009-08-11,1325,2,4,116
Set 1,Paul and Silas,2009-08-11,1325,224,3908,116
Set 1,Windy City,2009-08-11,1325,0,0,116
Set 1,The Curtain With,2009-08-11,1325,5,10,116
Set 1,Train Song,2009-08-11,1325,9,52,116
Set 1,Gumbo,2009-08-11,1325,17,63,116
Set 1,Heavy Things,2009-08-11,1325,11,54,116
Set 1,Time Turns Elastic,2009-08-11,1325,3,6,116
Set 2,Backwards Down the Number Line,2009-08-11,1325,1,3,116
Set 2,Carini,2009-08-11,1325,27,1822,116
Set 2,Gotta Jibboo,2009-08-11,1325,5,10,116
Set 2,Theme From the Bottom,2009-08-11,1325,17,63,116
Set 2,Wilson,2009-08-11,1325,4,9,116
Set 2,Also Sprach Zarathustra,2009-08-11,1325,4,9,116
Set 2,Chalk Dust Torture,2009-08-11,1325,1,3,116
Set 2,Harry Hood,2009-08-11,1325,2,4,116
Set 2,The Squirming Coil,2009-08-11,1325,7,12,116
Encore,Loving Cup,2009-08-11,1325,7,12,116
Set 1,Sample in a Jar,2009-08-13,1326,0,2,116
Set 1,Dinner and a Movie,2009-08-13,1326,43,1883,116
Set 1,Wolfman's Brother,2009-08-13,1326,2,5,116
Set 1,"My Friend, My Friend",2009-08-13,1326,21,69,116
Set 1,Possum,2009-08-13,1326,3,6,116
Set 1,Farmhouse,2009-08-13,1326,10,54,116
Set 1,Sugar Shack,2009-08-13,1326,5,11,116
Set 1,Brian and Robert,2009-08-13,1326,13,58,116
Set 1,David Bowie,2009-08-13,1326,4,8,116
Set 1,Bathtub Gin,2009-08-13,1326,3,6,116
Set 1,How High the Moon,2009-08-13,1326,738,6002,116
Set 1,Golgi Apparatus,2009-08-13,1326,5,8,116
Set 2,Drowned,2009-08-13,1326,7,13,116
Set 2,Prince Caspian,2009-08-13,1326,5,11,116
Set 2,Rift,2009-08-13,1326,13,58,116
Set 2,The Horse,2009-08-13,1326,8,14,116
Set 2,Silent in the Morning,2009-08-13,1326,8,14,116
Set 2,Sparkle,2009-08-13,1326,10,54,116
Set 2,Run Like an Antelope,2009-08-13,1326,2,5,116
Set 2,Suzy Greenberg,2009-08-13,1326,4,8,116
Set 2,Fluffhead,2009-08-13,1326,3,6,116
Encore,Joy,2009-08-13,1326,3,6,116
Encore,First Tube,2009-08-13,1326,6,12,116
Set 1,Punch You in the Eye,2009-08-14,1327,6,13,116
Set 1,AC/DC Bag,2009-08-14,1327,8,13,116
Set 1,NICU,2009-08-14,1327,6,12,116
Set 1,Colonel Forbin's Ascent,2009-08-14,1327,103,3240,116
Set 1,Fly Famous Mockingbird,2009-08-14,1327,103,3240,116
Set 1,Birds of a Feather,2009-08-14,1327,23,71,116
Set 1,Lawn Boy,2009-08-14,1327,8,14,116
Set 1,Stash,2009-08-14,1327,4,7,116
Set 1,I Didn't Know,2009-08-14,1327,22,70,116
Set 1,Middle of the Road,2009-08-14,1327,3,6,116
Set 1,Character Zero,2009-08-14,1327,3,6,116
Set 2,Down with Disease,2009-08-14,1327,5,7,116
Set 2,Wilson,2009-08-14,1327,2,3,116
Set 2,Slave to the Traffic Light,2009-08-14,1327,4,7,116
Set 2,Piper,2009-08-14,1327,3,6,116
Set 2,Water in the Sky,2009-08-14,1327,8,14,116
Set 2,Ghost,2009-08-14,1327,9,15,116
Set 2,Psycho Killer,2009-08-14,1327,300,4268,116
Set 2,Catapult,2009-08-14,1327,32,1828,116
Set 2,Icculus,2009-08-14,1327,205,3680,116
Set 2,You Enjoy Myself,2009-08-14,1327,3,6,116
Encore,While My Guitar Gently Weeps,2009-08-14,1327,14,59,116
Set 1,Crowd Control,2009-08-15,1328,35,1832,116
Set 1,Kill Devil Falls,2009-08-15,1328,4,4,116
Set 1,The Sloth,2009-08-15,1328,62,2207,116
Set 1,Beauty of a Broken Heart,2009-08-15,1328,7,13,116
Set 1,Axilla,2009-08-15,1328,31,1827,116
Set 1,Foam,2009-08-15,1328,19,66,116
Set 1,Esther,2009-08-15,1328,8,14,116
Set 1,Ha Ha Ha,2009-08-15,1328,74,2223,116
Set 1,Party Time,2009-08-15,1328,0,0,116
Set 1,Tube,2009-08-15,1328,8,14,116
Set 1,Stealing Time From the Faulty Plan,2009-08-15,1328,6,10,116
Set 1,Strange Design,2009-08-15,1328,21,69,116
Set 1,Time Turns Elastic,2009-08-15,1328,3,4,116
Set 2,Tweezer,2009-08-15,1328,4,7,116
Set 2,Taste,2009-08-15,1328,5,8,116
Set 2,Alaska,2009-08-15,1328,4,7,116
Set 2,Let Me Lie,2009-08-15,1328,6,10,116
Set 2,46 Days,2009-08-15,1328,16,62,116
Set 2,Oh! Sweet Nuthin',2009-08-15,1328,6,10,116
Set 2,Harry Hood,2009-08-15,1328,3,4,116
Encore,Good Times Bad Times,2009-08-15,1328,4,7,116
Encore,Tweezer Reprise,2009-08-15,1328,4,7,116
Set 1,Llama,2009-08-16,1329,41,1880,116
Set 1,The Moma Dance,2009-08-16,1329,6,9,116
Set 1,Guyute,2009-08-16,1329,9,15,116
Set 1,Anything But Me,2009-08-16,1329,31,1827,116
Set 1,Cars Trucks Buses,2009-08-16,1329,28,161,116
Set 1,Chalk Dust Torture,2009-08-16,1329,4,5,116
Set 1,Golgi Apparatus,2009-08-16,1329,3,3,116
Set 1,David Bowie,2009-08-16,1329,3,3,116
Set 1,Cavern,2009-08-16,1329,6,9,116
Set 1,Possum,2009-08-16,1329,3,3,116
Set 1,Ocelot,2009-08-16,1329,4,5,116
Set 1,Run Like an Antelope,2009-08-16,1329,3,3,116
Set 2,Backwards Down the Number Line,2009-08-16,1329,4,5,116
Set 2,Twenty Years Later,2009-08-16,1329,5,8,116
Set 2,Halley's Comet,2009-08-16,1329,7,11,116
Set 2,Rock and Roll,2009-08-16,1329,5,8,116
Set 2,Harpua,2009-08-16,1329,65,2210,116
Set 2,I Kissed a Girl,2009-08-16,1329,0,0,116
Set 2,Hold Your Head Up,2009-08-16,1329,15,59,116
Set 2,Harpua,2009-08-16,1329,0,0,116
Set 2,You Enjoy Myself,2009-08-16,1329,2,2,116
Encore,Grind,2009-08-16,1329,5,8,116
Encore,I Been Around,2009-08-16,1329,0,0,116
Encore,Highway to Hell,2009-08-16,1329,18,65,116
Set 1,Water in the Sky,2009-10-29,1330,2,76,117
Set 1,Sleep Again,2009-10-29,1330,0,0,117
Set 1,Let Me Lie,2009-10-29,1330,2,75,117
Set 1,Invisible,2009-10-29,1330,0,0,117
Set 1,Back on the Train,2009-10-29,1330,9,88,117
Set 1,Driver,2009-10-29,1330,6,82,117
Set 2,Jam,2009-10-29,1330,34,1903,117
Set 2,Undermind,2009-10-29,1330,9,88,117
Set 2,Gone,2009-10-29,1330,0,0,117
Set 2,Liquid Time,2009-10-29,1330,0,0,117
Set 1,Party Time,2009-10-30,1331,2,76,117
Set 1,Chalk Dust Torture,2009-10-30,1331,2,75,117
Set 1,The Moma Dance,2009-10-30,1331,2,75,117
Set 1,NICU,2009-10-30,1331,4,77,117
Set 1,Stealing Time From the Faulty Plan,2009-10-30,1331,3,76,117
Set 1,Stash,2009-10-30,1331,4,77,117
Set 1,I Didn't Know,2009-10-30,1331,4,77,117
Set 1,Poor Heart,2009-10-30,1331,13,92,117
Set 1,Cavern,2009-10-30,1331,2,75,117
Set 1,Beauty of a Broken Heart,2009-10-30,1331,3,76,117
Set 1,Ocelot,2009-10-30,1331,2,75,117
Set 1,Time Turns Elastic,2009-10-30,1331,3,76,117
Set 2,Punch You in the Eye,2009-10-30,1331,5,77,117
Set 2,Down with Disease,2009-10-30,1331,4,77,117
Set 2,Prince Caspian,2009-10-30,1331,5,78,117
Set 2,Wolfman's Brother,2009-10-30,1331,5,78,117
Set 2,Piper,2009-10-30,1331,4,77,117
Set 2,Joy,2009-10-30,1331,5,78,117
Set 2,David Bowie,2009-10-30,1331,2,75,117
Set 2,Harry Hood,2009-10-30,1331,3,76,117
Set 2,Golgi Apparatus,2009-10-30,1331,2,75,117
Encore,Character Zero,2009-10-30,1331,4,77,117
Set 1,Sample in a Jar,2009-10-31,1332,6,79,117
Set 1,Divided Sky,2009-10-31,1332,10,87,117
Set 1,Lawn Boy,2009-10-31,1332,5,78,117
Set 1,Kill Devil Falls,2009-10-31,1332,4,77,117
Set 1,Bathtub Gin,2009-10-31,1332,6,79,117
Set 1,The Squirming Coil,2009-10-31,1332,7,81,117
Set 1,Runaway Jim,2009-10-31,1332,14,92,117
Set 1,Possum,2009-10-31,1332,3,76,117
Set 1,Run Like an Antelope,2009-10-31,1332,3,76,117
Set 2,Rocks Off,2009-10-31,1332,0,0,117
Set 2,Rip This Joint,2009-10-31,1332,0,0,117
Set 2,Shake Your Hips,2009-10-31,1332,0,0,117
Set 2,Casino Boogie,2009-10-31,1332,0,0,117
Set 2,Tumbling Dice,2009-10-31,1332,0,0,117
Set 2,Sweet Virginia,2009-10-31,1332,186,3688,117
Set 2,Torn and Frayed,2009-10-31,1332,0,0,117
Set 2,Sweet Black Angel,2009-10-31,1332,0,0,117
Set 2,Loving Cup,2009-10-31,1332,7,81,117
Set 2,Happy,2009-10-31,1332,0,0,117
Set 2,Turd on the Run,2009-10-31,1332,0,0,117
Set 2,Ventilator Blues,2009-10-31,1332,0,0,117
Set 2,I Just Want To See His Face,2009-10-31,1332,0,0,117
Set 2,Let It Loose,2009-10-31,1332,0,0,117
Set 2,All Down the Line,2009-10-31,1332,0,0,117
Set 2,Stop Breaking Down,2009-10-31,1332,0,0,117
Set 2,Shine a Light,2009-10-31,1332,0,0,117
Set 2,Soul Survivor,2009-10-31,1332,0,0,117
Set 3,Backwards Down the Number Line,2009-10-31,1332,3,76,117
Set 3,Fluffhead,2009-10-31,1332,6,79,117
Set 3,Ghost,2009-10-31,1332,5,78,117
Set 3,When the Circus Comes,2009-10-31,1332,10,87,117
Set 3,You Enjoy Myself,2009-10-31,1332,3,76,117
Encore,Suzy Greenberg,2009-10-31,1332,6,79,117
Set 1,Water in the Sky,2009-11-01,1333,3,3,117
Set 1,Back on the Train,2009-11-01,1333,3,3,117
Set 1,Brian and Robert,2009-11-01,1333,7,80,117
Set 1,Invisible,2009-11-01,1333,3,3,117
Set 1,Strange Design,2009-11-01,1333,5,78,117
Set 1,Mountains in the Mist,2009-11-01,1333,64,2282,117
Set 1,The Curtain With,2009-11-01,1333,8,82,117
Set 1,Army of One,2009-11-01,1333,24,144,117
Set 1,Sleep Again,2009-11-01,1333,3,3,117
Set 1,My Sweet One,2009-11-01,1333,26,147,117
Set 1,Let Me Lie,2009-11-01,1333,3,3,117
Set 1,Bouncing Around the Room,2009-11-01,1333,12,91,117
Set 1,Train Song,2009-11-01,1333,8,82,117
Set 1,Wilson,2009-11-01,1333,6,79,117
Set 1,McGrupp and the Watchful Hosemasters,2009-11-01,1333,20,138,117
Encore,Driver,2009-11-01,1333,3,3,117
Encore,Talk,2009-11-01,1333,91,2441,117
Encore,Secret Smile,2009-11-01,1333,53,2026,117
Set 2,AC/DC Bag,2009-11-01,1333,6,79,117
Set 2,Rift,2009-11-01,1333,7,80,117
Set 2,Gotta Jibboo,2009-11-01,1333,8,82,117
Set 2,Heavy Things,2009-11-01,1333,8,82,117
Set 2,Reba,2009-11-01,1333,12,91,117
Set 2,The Wedge,2009-11-01,1333,9,85,117
Set 2,Guelah Papyrus,2009-11-01,1333,33,239,117
Set 2,Undermind,2009-11-01,1333,3,3,117
Set 2,Sparkle,2009-11-01,1333,7,80,117
Set 2,Split Open and Melt,2009-11-01,1333,14,93,117
Set 3,Tweezer,2009-11-01,1333,5,78,117
Set 3,Maze,2009-11-01,1333,11,88,117
Set 3,Free,2009-11-01,1333,13,92,117
Set 3,Sugar Shack,2009-11-01,1333,7,80,117
Set 3,Limb By Limb,2009-11-01,1333,11,88,117
Set 3,Theme From the Bottom,2009-11-01,1333,8,82,117
Set 3,Mike's Song,2009-11-01,1333,11,88,117
Set 3,Also Sprach Zarathustra,2009-11-01,1333,8,82,117
Set 3,Light,2009-11-01,1333,10,86,117
Set 3,Slave to the Traffic Light,2009-11-01,1333,6,79,117
Encore,Grind,2009-11-01,1333,4,77,117
Encore,Esther,2009-11-01,1333,5,78,117
Encore,Tweezer Reprise,2009-11-01,1333,5,78,117
Set 1,AC/DC Bag,2009-11-18,1334,0,17,118
Set 1,Foam,2009-11-18,1334,6,95,118
Set 1,Stealing Time From the Faulty Plan,2009-11-18,1334,3,19,118
Set 1,Bouncing Around the Room,2009-11-18,1334,1,17,118
Set 1,Sample in a Jar,2009-11-18,1334,3,18,118
Set 1,Kill Devil Falls,2009-11-18,1334,2,18,118
Set 1,It's Ice,2009-11-18,1334,10,102,118
Set 1,Horn,2009-11-18,1334,16,111,118
Set 1,Mountains in the Mist,2009-11-18,1334,1,17,118
Set 1,Poor Heart,2009-11-18,1334,3,19,118
Set 1,46 Days,2009-11-18,1334,6,95,118
Set 1,David Bowie,2009-11-18,1334,3,19,118
Set 2,Runaway Jim,2009-11-18,1334,2,18,118
Set 2,Down with Disease,2009-11-18,1334,3,19,118
Set 2,Free,2009-11-18,1334,1,17,118
Set 2,Waste,2009-11-18,1334,13,108,118
Set 2,Taste,2009-11-18,1334,6,95,118
Set 2,Bug,2009-11-18,1334,17,150,118
Set 2,Wading in the Velvet Sea,2009-11-18,1334,17,150,118
Set 2,Mike's Song,2009-11-18,1334,1,17,118
Set 2,I Am Hydrogen,2009-11-18,1334,16,111,118
Set 2,Weekapaug Groove,2009-11-18,1334,12,105,118
Set 2,Cavern,2009-11-18,1334,3,19,118
Encore,Character Zero,2009-11-18,1334,3,19,118
Set 1,Chalk Dust Torture,2009-11-20,1335,3,21,118
Set 1,The Moma Dance,2009-11-20,1335,4,21,118
Set 1,Divided Sky,2009-11-20,1335,3,20,118
Set 1,Alaska,2009-11-20,1335,7,97,118
Set 1,Water in the Sky,2009-11-20,1335,3,19,118
Set 1,Fast Enough for You,2009-11-20,1335,27,164,118
Set 1,Time Turns Elastic,2009-11-20,1335,4,21,118
Set 1,Gotta Jibboo,2009-11-20,1335,2,19,118
Set 1,Fluffhead,2009-11-20,1335,3,20,118
Set 2,Punch You in the Eye,2009-11-20,1335,4,21,118
Set 2,Tweezer,2009-11-20,1335,2,19,118
Set 2,Light,2009-11-20,1335,2,19,118
Set 2,Back on the Train,2009-11-20,1335,2,19,118
Set 2,Possum,2009-11-20,1335,3,20,118
Set 2,Slave to the Traffic Light,2009-11-20,1335,2,19,118
Set 2,You Enjoy Myself,2009-11-20,1335,3,20,118
Encore,Joy,2009-11-20,1335,4,21,118
Encore,Golgi Apparatus,2009-11-20,1335,4,21,118
Encore,Tweezer Reprise,2009-11-20,1335,2,19,118
Set 1,Wilson,2009-11-21,1336,2,20,118
Set 1,NICU,2009-11-21,1336,5,22,118
Set 1,Wolfman's Brother,2009-11-21,1336,5,22,118
Set 1,Ocelot,2009-11-21,1336,5,22,118
Set 1,Torn and Frayed,2009-11-21,1336,4,21,118
Set 1,Strange Design,2009-11-21,1336,3,20,118
Set 1,Ginseng Sullivan,2009-11-21,1336,40,1926,118
Set 1,Albuquerque,2009-11-21,1336,123,3355,118
Set 1,Split Open and Melt,2009-11-21,1336,3,20,118
Set 1,Dirt,2009-11-21,1336,16,112,118
Set 1,Limb By Limb,2009-11-21,1336,3,20,118
Set 1,Run Like an Antelope,2009-11-21,1336,4,21,118
Set 2,Rock and Roll,2009-11-21,1336,7,97,118
Set 2,Ghost,2009-11-21,1336,4,21,118
Set 2,If I Could,2009-11-21,1336,33,172,118
Set 2,Backwards Down the Number Line,2009-11-21,1336,4,21,118
Set 2,Prince Caspian,2009-11-21,1336,5,22,118
Set 2,Suzy Greenberg,2009-11-21,1336,4,21,118
Set 2,Also Sprach Zarathustra,2009-11-21,1336,3,20,118
Set 2,The Squirming Coil,2009-11-21,1336,4,21,118
Encore,Sleeping Monkey,2009-11-21,1336,16,112,118
Encore,Axilla,2009-11-21,1336,8,98,118
Set 1,David Bowie,2009-11-22,1337,2,4,118
Set 1,Julius,2009-11-22,1337,28,165,118
Set 1,Sparkle,2009-11-22,1337,4,21,118
Set 1,Kill Devil Falls,2009-11-22,1337,3,4,118
Set 1,Lawn Boy,2009-11-22,1337,5,22,118
Set 1,Heavy Things,2009-11-22,1337,4,21,118
Set 1,Funky Bitch,2009-11-22,1337,20,154,118
Set 1,Sample in a Jar,2009-11-22,1337,3,4,118
Set 1,Boogie On Reggae Woman,2009-11-22,1337,16,112,118
Set 1,Let Me Lie,2009-11-22,1337,4,21,118
Set 1,Beauty of a Broken Heart,2009-11-22,1337,6,23,118
Set 1,Stash,2009-11-22,1337,6,23,118
Set 2,Drowned,2009-11-22,1337,11,101,118
Set 2,Twist,2009-11-22,1337,22,156,118
Set 2,Piper,2009-11-22,1337,6,23,118
Set 2,Big Black Furry Creature from Mars,2009-11-22,1337,83,2322,118
Set 2,Tube,2009-11-22,1337,9,99,118
Set 2,Theme From the Bottom,2009-11-22,1337,4,21,118
Set 2,Maze,2009-11-22,1337,4,21,118
Set 2,The Horse,2009-11-22,1337,11,101,118
Set 2,Silent in the Morning,2009-11-22,1337,11,101,118
Set 2,Character Zero,2009-11-22,1337,3,4,118
Set 2,First Tube,2009-11-22,1337,11,101,118
Encore,Good Times Bad Times,2009-11-22,1337,9,99,118
Set 1,Chalk Dust Torture,2009-11-24,1338,3,4,118
Set 1,Bathtub Gin,2009-11-24,1338,6,24,118
Set 1,Cities,2009-11-24,1338,16,111,118
Set 1,Camel Walk,2009-11-24,1338,54,1985,118
Set 1,The Curtain With,2009-11-24,1338,5,23,118
Set 1,The Wedge,2009-11-24,1338,5,23,118
Set 1,The Moma Dance,2009-11-24,1338,3,4,118
Set 1,Reba,2009-11-24,1338,5,23,118
Set 1,Golgi Apparatus,2009-11-24,1338,3,4,118
Set 1,Stealing Time From the Faulty Plan,2009-11-24,1338,4,6,118
Set 2,Possum,2009-11-24,1338,3,4,118
Set 2,Down with Disease,2009-11-24,1338,4,6,118
Set 2,Twenty Years Later,2009-11-24,1338,9,100,118
Set 2,Harry Hood,2009-11-24,1338,7,25,118
Set 2,The Mango Song,2009-11-24,1338,15,108,118
Set 2,Mike's Song,2009-11-24,1338,4,6,118
Set 2,Simple,2009-11-24,1338,16,111,118
Set 2,Slave to the Traffic Light,2009-11-24,1338,3,4,118
Set 2,Weekapaug Groove,2009-11-24,1338,4,6,118
Encore,A Day in the Life,2009-11-24,1338,19,116,118
Set 1,Kill Devil Falls,2009-11-25,1339,1,3,118
Set 1,46 Days,2009-11-25,1339,5,7,118
Set 1,Sugar Shack,2009-11-25,1339,6,24,118
Set 1,Halley's Comet,2009-11-25,1339,10,101,118
Set 1,Divided Sky,2009-11-25,1339,4,5,118
Set 1,Sleep Again,2009-11-25,1339,6,24,118
Set 1,Ocelot,2009-11-25,1339,3,4,118
Set 1,Train Song,2009-11-25,1339,6,24,118
Set 1,Wilson,2009-11-25,1339,4,4,118
Set 1,Run Like an Antelope,2009-11-25,1339,3,4,118
Set 2,Birds of a Feather,2009-11-25,1339,12,103,118
Set 2,Farmhouse,2009-11-25,1339,13,104,118
Set 2,Tweezer,2009-11-25,1339,4,5,118
Set 2,You Enjoy Myself,2009-11-25,1339,4,5,118
Set 2,Esther,2009-11-25,1339,6,24,118
Set 2,Time Turns Elastic,2009-11-25,1339,4,5,118
Set 2,Tweezer Reprise,2009-11-25,1339,4,5,118
Encore,Oh! Sweet Nuthin',2009-11-25,1339,11,102,118
Set 1,AC/DC Bag,2009-11-27,1340,6,9,118
Set 1,Maze,2009-11-27,1340,3,5,118
Set 1,Driver,2009-11-27,1340,7,26,118
Set 1,My Mind's Got a Mind of its Own,2009-11-27,1340,51,1982,118
Set 1,Gumbo,2009-11-27,1340,15,108,118
Set 1,Bouncing Around the Room,2009-11-27,1340,6,9,118
Set 1,It's Ice,2009-11-27,1340,6,9,118
Set 1,Two Versions of Me,2009-11-27,1340,70,2191,118
Set 1,Timber (Jerry The Mule),2009-11-27,1340,37,178,118
Set 1,Limb By Limb,2009-11-27,1340,4,6,118
Set 1,Cavern,2009-11-27,1340,6,9,118
Set 1,Light,2009-11-27,1340,5,7,118
Set 2,"My Friend, My Friend",2009-11-27,1340,14,106,118
Set 2,Golden Age,2009-11-27,1340,0,0,118
Set 2,On Your Way Down,2009-11-27,1340,75,2312,118
Set 2,Fluffhead,2009-11-27,1340,5,7,118
Set 2,Piper,2009-11-27,1340,3,5,118
Set 2,Tomorrow's Song,2009-11-27,1340,0,0,118
Set 2,Prince Caspian,2009-11-27,1340,4,6,118
Set 2,Harry Hood,2009-11-27,1340,2,3,118
Set 2,Suzy Greenberg,2009-11-27,1340,4,6,118
Set 2,The Squirming Coil,2009-11-27,1340,4,6,118
Set 2,I Been Around,2009-11-27,1340,11,103,118
Encore,Fire,2009-11-27,1340,24,160,118
Set 1,Party Time,2009-11-28,1341,10,29,118
Set 1,Stealing Time From the Faulty Plan,2009-11-28,1341,3,4,118
Set 1,Uncle Pen,2009-11-28,1341,137,3427,118
Set 1,Sanity,2009-11-28,1341,41,265,118
Set 1,Foam,2009-11-28,1341,7,10,118
Set 1,Walk Away,2009-11-28,1341,27,163,118
Set 1,NICU,2009-11-28,1341,5,7,118
Set 1,Alaska,2009-11-28,1341,6,8,118
Set 1,Split Open and Melt,2009-11-28,1341,5,7,118
Set 1,Joy,2009-11-28,1341,6,8,118
Set 1,Vultures,2009-11-28,1341,52,1983,118
Set 1,Backwards Down the Number Line,2009-11-28,1341,5,7,118
Set 2,Seven Below,2009-11-28,1341,20,118,118
Set 2,Ghost,2009-11-28,1341,5,7,118
Set 2,Cool It Down,2009-11-28,1341,77,2314,118
Set 2,Gotta Jibboo,2009-11-28,1341,6,8,118
Set 2,Let Me Lie,2009-11-28,1341,4,6,118
Set 2,Wolfman's Brother,2009-11-28,1341,5,7,118
Set 2,Julius,2009-11-28,1341,4,6,118
Encore,You Enjoy Myself,2009-11-28,1341,2,3,118
Set 1,Possum,2009-11-29,1342,3,5,118
Set 1,Down with Disease,2009-11-29,1342,4,5,118
Set 1,Nellie Kane,2009-11-29,1342,145,3438,118
Set 1,Weigh,2009-11-29,1342,66,2161,118
Set 1,When the Circus Comes,2009-11-29,1342,10,29,118
Set 1,Kill Devil Falls,2009-11-29,1342,4,4,118
Set 1,Water in the Sky,2009-11-29,1342,7,9,118
Set 1,Stash,2009-11-29,1342,5,7,118
Set 1,Meat,2009-11-29,1342,84,2323,118
Set 1,Undermind,2009-11-29,1342,9,28,118
Set 1,Mike's Song,2009-11-29,1342,4,5,118
Set 1,I Am Hydrogen,2009-11-29,1342,8,11,118
Set 1,Weekapaug Groove,2009-11-29,1342,4,5,118
Set 2,The Moma Dance,2009-11-29,1342,4,5,118
Set 2,Rock and Roll,2009-11-29,1342,6,8,118
Set 2,Light,2009-11-29,1342,2,2,118
Set 2,Crimes of the Mind,2009-11-29,1342,72,2193,118
Set 2,Pebbles and Marbles,2009-11-29,1342,19,114,118
Set 2,Also Sprach Zarathustra,2009-11-29,1342,6,8,118
Set 2,Golgi Apparatus,2009-11-29,1342,4,5,118
Set 2,Cavern,2009-11-29,1342,2,2,118
Set 2,Run Like an Antelope,2009-11-29,1342,3,4,118
Encore,Free Bird,2009-11-29,1342,153,3447,118
Encore,Carini,2009-11-29,1342,17,110,118
Encore,Waste,2009-11-29,1342,8,11,118
Set 1,AC/DC Bag,2009-12-02,1343,3,5,118
Set 1,Chalk Dust Torture,2009-12-02,1343,6,8,118
Set 1,Wolfman's Brother,2009-12-02,1343,2,4,118
Set 1,NICU,2009-12-02,1343,2,4,118
Set 1,Ocelot,2009-12-02,1343,4,7,118
Set 1,Brian and Robert,2009-12-02,1343,10,31,118
Set 1,Poor Heart,2009-12-02,1343,9,14,118
Set 1,Sample in a Jar,2009-12-02,1343,6,10,118
Set 1,Peaches en Regalia,2009-12-02,1343,198,3722,118
Set 1,Divided Sky,2009-12-02,1343,4,7,118
Set 1,Cavern,2009-12-02,1343,1,3,118
Set 2,Golgi Apparatus,2009-12-02,1343,1,3,118
Set 2,Light,2009-12-02,1343,1,3,118
Set 2,Slave to the Traffic Light,2009-12-02,1343,5,8,118
Set 2,Tweezer,2009-12-02,1343,4,7,118
Set 2,Joy,2009-12-02,1343,2,4,118
Set 2,Sparkle,2009-12-02,1343,6,10,118
Set 2,Harry Hood,2009-12-02,1343,3,5,118
Set 2,Wading in the Velvet Sea,2009-12-02,1343,9,14,118
Set 2,Suzy Greenberg,2009-12-02,1343,3,5,118
Set 2,Run Like an Antelope,2009-12-02,1343,1,3,118
Encore,A Day in the Life,2009-12-02,1343,5,8,118
Encore,Tweezer Reprise,2009-12-02,1343,4,7,118
Set 1,Punch You in the Eye,2009-12-03,1344,8,13,118
Set 1,Backwards Down the Number Line,2009-12-03,1344,3,5,118
Set 1,Axilla,2009-12-03,1344,8,12,118
Set 1,Taste,2009-12-03,1344,10,15,118
Set 1,Boogie On Reggae Woman,2009-12-03,1344,7,11,118
Set 1,Stash,2009-12-03,1344,2,4,118
Set 1,Lawn Boy,2009-12-03,1344,7,11,118
Set 1,Time Turns Elastic,2009-12-03,1344,5,8,118
